ticker_a,ticker_b,sector,pvalue,test_stat,hedge_ratio,intercept,half_life,n_obs,orientation
ES,NRG,utilities_top50,0.307884237900526,-2.4362493214372627,0.13627898983424466,61.6306514835077,33.730957533164,757,ES on NRG
EVRG,AEE,utilities_top50,0.308072065813272,-2.435843313436882,0.5542072828167975,11.443199441643484,44.06870466107919,757,EVRG on AEE
ORA,NEE,utilities_top50,0.30960732121023393,-2.4325289346067507,0.559317571564873,36.66536200046311,49.98704862471075,757,ORA on NEE
WEC,NFG,utilities_top50,0.30989089684210724,-2.431917557058936,-0.21293464174469687,81.87106501202884,28.947732783142094,757,WEC on NFG
EIX,XEL,utilities_top50,0.3099509208404793,-2.431788180295586,0.12563134010370708,39.877291004822894,49.05035593896945,757,EIX on XEL
NI,AVA,utilities_top50,0.3103215483228736,-2.430989574704226,0.3451484008681695,10.044283720802824,30.076011657582235,757,NI on AVA
XEL,AWR,utilities_top50,0.3116895662954513,-2.42804557721569,0.3690343268986484,26.373205541588977,48.79647850403396,757,XEL on AWR
TXNM,OGS,utilities_top50,0.31204682980356824,-2.4272776993533625,0.13433533875715262,30.175610888995696,49.32254074459734,757,TXNM on OGS
NJR,CNP,utilities_top50,0.3123291909718867,-2.426671090837087,1.1381233311321246,8.113560627842773,29.47388644500834,757,NJR on CNP
PNW,UGI,utilities_top50,0.31383182508461493,-2.4234470402127553,0.5136321920151632,47.39908825644511,38.68342793239626,757,PNW on UGI
EVRG,CNP,utilities_top50,0.31392746023479734,-2.423242079095843,0.4520193033829804,38.102277650539584,40.09484492561435,757,EVRG on CNP
AEE,AWR,utilities_top50,0.3143873791916272,-2.422256788748993,0.5205546094068049,28.06762178347654,34.73013471442436,757,AEE on AWR
PEG,MDU,utilities_top50,0.3146882932348577,-2.4216124835174098,2.9681367677031076,21.378694373595092,33.67256706120688,757,PEG on MDU
ES,EXC,utilities_top50,0.3147240687258574,-2.4215359006564823,0.2585963247751549,59.295306140678974,35.27246728347906,757,ES on EXC
SO,EXC,utilities_top50,0.31481168274996907,-2.4213483658752195,0.9092532575364597,23.462990297575914,61.6808885785052,757,SO on EXC
OGS,PEG,utilities_top50,0.31505049662268547,-2.4208373105925385,-0.11592307964499915,70.46646000098656,24.864692446392958,757,OGS on PEG
TXNM,CPK,utilities_top50,0.3155217073930715,-2.419829435402913,0.1381369826856619,26.51117227434012,40.42838682581153,757,TXNM on CPK
EVRG,NJR,utilities_top50,0.3167844736675641,-2.4171317718451104,0.22171338158898485,40.475717345836706,42.117628577688244,757,EVRG on NJR
AEE,OTTR,utilities_top50,0.3172877535669574,-2.416057928643324,0.4539396987385507,46.35164241705528,34.83210005600434,757,AEE on OTTR
EIX,DUK,utilities_top50,0.31776323659755823,-2.4150440818388876,0.22009432164106338,30.531391282926947,50.633623237812046,757,EIX on DUK
POR,VST,utilities_top50,0.3180799309673267,-2.414369180158632,0.7091038005947592,25.001649962194627,46.59657187987746,757,POR on VST
ES,AVA,utilities_top50,0.31964740309484574,-2.4110330772855955,0.43012227675671244,52.30347303552877,41.009138085166846,757,ES on AVA
OGS,DTE,utilities_top50,0.3201729939995084,-2.409916038073088,-0.05363848305205984,69.6835818010967,24.91856800100345,757,OGS on DTE
EVRG,VST,utilities_top50,0.3203402210784402,-2.4095607967461325,-0.032195258546354376,48.14342088046821,37.73277075427728,757,EVRG on VST
PPL,LNT,utilities_top50,0.3215617732708387,-2.4069682734804028,0.22396489115231583,13.37414317693022,42.36911760065882,757,PPL on LNT
ORA,LNT,utilities_top50,0.322712006325945,-2.4045309838833098,0.8055328694821537,33.57890256808252,59.72384801993799,757,ORA on LNT
SO,MDU,utilities_top50,0.3228985331138684,-2.404136093541354,3.4493182075126514,16.999913153538635,27.719556971866513,757,SO on MDU
ORA,DTE,utilities_top50,0.32385786407915457,-2.4021066595625773,0.39237895680753543,34.23088130861216,60.40655592004033,757,ORA on DTE
NWE,NEE,utilities_top50,0.32425275201792886,-2.4012720310800284,-0.10593927806703955,53.90916975445369,26.973382103963985,757,NWE on NEE
TXNM,PEG,utilities_top50,0.32490692123467146,-2.3998903394251188,0.6520057403756032,8.287630653271481,29.6212652366493,757,TXNM on PEG
PEG,CNP,utilities_top50,0.32524242235765005,-2.3991821742057917,0.7940550664429405,30.37530107593519,50.94252312382094,757,PEG on CNP
XEL,IDA,utilities_top50,0.32583939327444356,-2.397922869892533,0.18701158320045924,37.23891246818862,53.02189630261074,757,XEL on IDA
POR,NJR,utilities_top50,0.32593449435757105,-2.39772234503295,0.6385767815853942,17.76762130080798,36.5381471723192,757,POR on NJR
ORA,AWR,utilities_top50,0.32760719410634676,-2.3941993952558045,0.6477708150994327,22.19338519059243,58.14397130408123,757,ORA on AWR
PNW,FE,utilities_top50,0.32901349945511155,-2.3912433290385597,0.5907291408884386,46.103278401590885,48.07480538131855,757,PNW on FE
VST,FE,utilities_top50,0.32941593457279816,-2.3903983745331283,0.28802144280955355,9.801150809891151,46.332402694616114,757,VST on FE
NI,NRG,utilities_top50,0.3296205681384957,-2.3899688891421316,0.1097298662042019,17.51705801026429,31.12297000339936,757,NI on NRG
ED,OTTR,utilities_top50,0.3296325236304132,-2.3899438003431923,0.3630609649236507,49.069537971596965,25.453657630871973,757,ED on OTTR
PPL,DUK,utilities_top50,0.32975565058603634,-2.3896854382851607,0.13706366517623167,13.09672747881648,41.31609183600092,757,PPL on DUK
EVRG,DTE,utilities_top50,0.3302203452576306,-2.388710710625529,0.32512632159033933,19.29069204738219,36.54913539646697,757,EVRG on DTE
MDU,DUK,utilities_top50,0.3306353958417779,-2.387840593329429,0.14551244715039316,-1.9317192727424422,24.57257150163775,757,MDU on DUK
ES,AWR,utilities_top50,0.3314635151685429,-2.3861058558677573,0.5533470256101415,26.501102194143,36.331557723298914,757,ES on AWR
AVA,OGE,utilities_top50,0.33151397883748895,-2.386000202575569,0.515101673876795,17.221136388152686,30.317075936523,757,AVA on OGE
EVRG,AVA,utilities_top50,0.3317463696568988,-2.385513742466689,0.9325587885811639,18.036976137986446,41.508901851360804,757,EVRG on AVA
SO,OTTR,utilities_top50,0.33261095881324526,-2.3837051345481393,0.4398156135175547,28.527615036752938,51.134036704816864,757,SO on OTTR
NWE,OGE,utilities_top50,0.33357588693995366,-2.38168889286552,1.198130491186929,14.362825332894777,23.535638957817124,757,NWE on OGE
NI,AWR,utilities_top50,0.333696874199745,-2.3814362542823995,0.0775892023049435,15.439811156848112,35.15373441437004,757,NI on AWR
LNT,SR,utilities_top50,0.3337275935992609,-2.381372113728597,-0.10159537137928973,48.813967208153684,44.69736947118041,757,LNT on SR
NRG,AES,utilities_top50,0.33413911831962606,-2.3805131015229817,0.5193177779590635,23.27177344607838,35.79143542230527,757,NRG on AES
POR,NFG,utilities_top50,0.3346269687101019,-2.3794953223202024,0.22424754384472728,29.191202823963916,47.97116089966741,757,POR on NFG
XEL,DUK,utilities_top50,0.3352163856702697,-2.3782664481521447,0.4600273496338286,19.29681812253512,51.486437872137266,757,XEL on DUK
IDA,CPK,utilities_top50,0.33712669024278447,-2.374289608293491,0.2907045122447274,56.358617807493346,33.72875887956647,757,IDA on CPK
NI,CWEN,utilities_top50,0.3390206011413919,-2.3703557517495337,-0.09795107658971554,22.689659444845393,24.423235816679473,757,NI on CWEN
SO,NRG,utilities_top50,0.33970650712912503,-2.3689331957150546,0.5475030752589767,29.526430501979974,50.46505629621244,757,SO on NRG
DTE,EXC,utilities_top50,0.34043822748308217,-2.3674168656170256,2.336182461346177,27.111745281014883,48.739927474937694,757,DTE on EXC
ES,MDU,utilities_top50,0.3416383208925109,-2.3649326926088565,2.1843464384906235,47.08317919234941,32.64893975905904,757,ES on MDU
OGS,NFG,utilities_top50,0.34268126846634916,-2.3627765654017012,-0.1783346786944514,72.13428019963274,23.966556701513532,757,OGS on NFG
OGS,OGE,utilities_top50,0.34447283494681014,-2.359078696268645,1.295549316029393,28.745731814158077,20.864161811043132,757,OGS on OGE
LNT,MDU,utilities_top50,0.34456623425579835,-2.358886119054593,2.6348494620611076,20.42825412740797,39.40888490360037,757,LNT on MDU
MDU,AES,utilities_top50,0.3447282835144346,-2.3585520419837738,0.26974145085496265,4.381606147378713,36.987907254714564,757,MDU on AES
TXNM,AWK,utilities_top50,0.34478780071906573,-2.3584293577515787,0.07602584690796692,29.62980140781627,41.25451793035998,757,TXNM on AWK
SWX,OGS,utilities_top50,0.3460721524350278,-2.355783857903131,0.7735057308012633,9.180467829074406,36.15800064990343,757,SWX on OGS
PNW,NRG,utilities_top50,0.34700510280968927,-2.3538645103227895,0.11283633249969749,60.43993945044766,40.97303333216875,757,PNW on NRG
SWX,MDU,utilities_top50,0.34707206433870574,-2.3537268262937134,-0.05887926430098466,59.982882361041014,36.842949692129245,757,SWX on MDU
NI,AES,utilities_top50,0.3512535893140667,-2.34514851798242,-0.03297573745285466,21.484524187688994,27.84606599484345,757,NI on AES
ES,POR,utilities_top50,0.3513584461438797,-2.3449338954398664,0.07036839628200944,63.23091460766172,34.60793687042969,757,ES on POR
DTE,NEE,utilities_top50,0.3515564823023224,-2.3445286163521417,0.49638740020404376,58.80522373420971,50.92938005559864,757,DTE on NEE
NI,CPK,utilities_top50,0.3517680281533938,-2.344095782549894,0.016468374431132086,19.488061264791746,30.705638561525085,757,NI on CPK
TXNM,NEE,utilities_top50,0.3526358425520972,-2.3423211876121655,0.13868753227403663,31.05828887578892,40.365212730729226,757,TXNM on NEE
SWX,FE,utilities_top50,0.35340815957108146,-2.3407432174266303,0.9105395192839195,31.909951968646816,31.48471669345364,757,SWX on FE
NRG,OGS,utilities_top50,0.3535588110750131,-2.34043555817687,-0.04290057672105932,34.22307882654372,40.11017107784116,757,NRG on OGS
ED,SR,utilities_top50,0.35382192183458305,-2.3398983497863814,0.4565438061365421,38.617838748696535,33.65806829349873,757,ED on SR
UGI,DTE,utilities_top50,0.3550945763557915,-2.3373019369922203,0.31924960434050115,4.549193620146327,95.5933233895033,757,UGI on DTE
WTRG,SR,utilities_top50,0.3567232428232913,-2.3339840835122727,-0.04694777153460983,39.37587085683996,42.62472464038728,757,WTRG on SR
