ticker_a,ticker_b,direction,signal_date,entry_date,exit_date,holding_days,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b,qty_a,qty_b,gross_pnl,slippage_cost,commission_cost,net_pnl
BAC,NTRS,1,2022-12-06,2022-12-07,2022-12-29,15,signal,29.663273840733737,77.93466166945784,29.90640597874568,78.35474639438668,0.01484032014257794,0.007182009907023685,0.0015943591056027419,0.0010032529967843062,0.0010032529967844454,-0.0004121468879660097
CB,KEY,-1,2022-12-06,2022-12-07,2023-01-10,22,signal,206.2070068244921,14.056135094863683,214.00188946607716,14.945905109782466,0.0033289071353804606,0.02229412524364127,-0.00508909181173511,0.0010227044826547384,0.0010227044826548095,-0.007134500777044658
CB,PNC,-1,2022-12-06,2022-12-07,2023-01-10,22,signal,206.2070068244921,130.85757340678296,214.00188946607716,141.4462035109789,0.0033635324733241392,0.002340117560011469,-0.0004143971918884777,0.0010253044555384775,0.0010253044555385647,-0.00246500610296552
HBAN,TRV,1,2022-12-06,2022-12-07,2023-01-05,19,signal,12.353659557256906,175.28152750835204,12.19999492204373,174.8241400850613,0.03159966637591755,0.0034773696040062644,-0.0022685796023848353,0.0009966664811225647,0.0009966664811226545,-0.004261912564630054
MET,RF,-1,2022-12-06,2022-12-07,2022-12-09,2,signal,66.73341001101802,18.04121951985077,65.25561120757793,18.607861079571638,0.008808725562816856,0.022840782715866977,0.02695994195587611,0.000999881115948884,0.0009998811159490518,0.024960179723978175
AEP,SRE,-1,2022-12-07,2022-12-08,2023-01-12,23,signal,84.14601919567923,72.22816056932099,85.14643284181867,72.68766945865035,0.006669286723332281,0.006074425725821054,-0.002876123374116122,0.0010046694553363506,0.0010046694553364926,-0.004885462284788965
BAC,FITB,1,2022-12-07,2022-12-08,2022-12-22,10,signal,30.009143885144816,28.547617667510224,29.569976116499394,27.316484374853868,0.01778278411117974,0.016337168929415894,0.01328968223110505,0.0009860752727602236,0.0009860752727603274,0.0113175316855845
BAC,PNC,1,2022-12-07,2022-12-08,2023-01-06,19,signal,30.009143885144816,134.83630746217815,30.99755117519764,140.73028535449015,0.01676456580555373,0.00368530242906979,-0.004131724525674514,0.0010191474609669337,0.0010191474609669757,-0.006170019447608423
AON,NDAQ,-1,2022-12-08,2022-12-09,2023-01-04,16,signal,298.2373336667409,60.5947316682945,293.87982013100356,58.998284736566305,0.002057562957304238,0.006374216867758775,-0.00021992550636383904,0.0009903150172548285,0.0009903150172549588,-0.002200555540873626
CB,SCHW,-1,2022-12-08,2022-12-09,2022-12-19,6,signal,208.52778645885365,75.79308824203429,202.37998755830296,74.13514989602929,0.003255087355918161,0.004235804750375838,0.013975226561364629,0.000986307215292706,0.000986307215292847,0.012002612130779076
CVX,EOG,-1,2022-12-08,2022-12-09,2022-12-12,1,signal,147.6970577446812,108.04157273627392,144.95312522518392,105.9062320256203,0.004446549038638942,0.0031756361041465806,0.006410318935308131,0.0009903534840531023,0.0009903534840532036,0.0044296119672018255
FITB,RF,1,2022-12-08,2022-12-09,2022-12-15,4,signal,28.498526374723454,18.607861079571638,27.401229729699956,17.727388567816913,0.015130648405407393,0.030563953622053032,0.011286088324318485,0.0009781770418381976,0.0009781770418383605,0.009329734240641926
AXP,MET,-1,2022-12-09,2022-12-12,2022-12-19,5,signal,147.33830256709925,64.5146032808843,139.6266848015022,63.95956049442532,0.003086580002285997,0.008451939794062707,0.020097140134914964,0.000985803168629804,0.0009858031686298576,0.018125533797655302
